friction_model,x1,spacing_m,n_total,frac_idx,x_f,delta_x,P_1d,P_2d,alpha_1d,alpha_2d
steady,3000.0,80.0,8,3,3159.8027842227375,159.5127610208815,0.03905643854215029,1.468335619251728,0.06367282410952588,0.4870594985601033
steady,3000.0,80.0,8,4,3239.5591647331785,239.26914153132248,0.014424080064101038,1.1705062295905415,0.023515249908719903,0.3882669396363043
steady,3000.0,80.0,8,5,3319.3155452436195,319.02552204176345,0.007065176288545695,0.9334287261690336,0.011518196331134177,0.30962630160887206
steady,3000.0,80.0,8,6,3400.522041763341,400.2320185614849,0.00543767573929051,0.7332576348388056,0.008864919174307762,0.24322783650917393
steady,3000.0,80.0,8,7,3480.278422273782,479.98839907192587,0.005491334234978915,0.5643886855854825,0.008952397400318111,0.1872125599829464
steady,3000.0,80.0,8,8,3560.0348027842224,559.7447795823664,0.005536325788560847,0.42520843341645814,0.009025746107588103,0.14104527850988685
steady,3000.0,90.0,2,1,3000.290023201856,0.0,0.5933221495538811,2.7329431263267274,1.0,1.0
steady,3000.0,90.0,2,2,3090.197215777262,89.90719257540604,0.12782547593228233,1.2956471235394056,0.2154402562392021,0.4740849200476589
steady,3000.0,90.0,3,1,3000.290023201856,0.0,0.5709858456867422,2.7397436995242628,1.0,1.0
steady,3000.0,90.0,3,2,3090.197215777262,89.90719257540604,0.1295409632940283,1.459705829316097,0.22687245975112647,0.5327891910362142
steady,3000.0,90.0,3,3,3180.104408352668,179.8143851508121,0.054949616584209174,0.9475378124860961,0.09623639009495864,0.34584907071804905
steady,3000.0,90.0,4,1,3000.290023201856,0.0,0.5768046898259785,3.147049222406161,1.0,1.0
steady,3000.0,90.0,4,2,3090.197215777262,89.90719257540604,0.12785059469625648,1.635703331845632,0.2216531816598594,0.5197577845938524
steady,3000.0,90.0,4,3,3180.104408352668,179.8143851508121,0.05153402165256662,1.2000454683355688,0.08934397129835124,0.38132402244984326
steady,3000.0,90.0,4,4,3270.011600928074,269.72157772621813,0.025140556543692065,0.9080057058563726,0.043585908691687214,0.28852605780412055
steady,3000.0,90.0,5,1,3000.290023201856,0.0,0.6024287870414088,2.977887251240826,1.0,1.0
steady,3000.0,90.0,5,2,3090.197215777262,89.90719257540604,0.12215499228821111,1.7643510036434837,0.20277084182535024,0.592484152282231
steady,3000.0,90.0,5,3,3180.104408352668,179.8143851508121,0.04198270342710765,1.2944211674878818,0.0696890725180799,0.43467769538572104
steady,3000.0,90.0,5,4,3270.011600928074,269.72157772621813,0.016294828289712508,0.993197668316178,0.027048555182328064,0.33352426889309944
steady,3000.0,90.0,5,5,3359.91879350348,359.6287703016242,0.007534298543812635,0.7649634380908883,0.012506538043798286,0.25688126297331887
steady,3000.0,90.0,6,1,3000.290023201856,0.0,0.6075164195160336,2.900655704988011,1.0,1.0
steady,3000.0,90.0,6,2,3090.197215777262,89.90719257540604,0.122508884354374,1.7472173871712247,0.20165526464612818,0.6023525591702191
steady,3000.0,90.0,6,3,3180.104408352668,179.8143851508121,0.04176958746777123,1.30528454531589,0.06875466427894439,0.4499963725688999
steady,3000.0,90.0,6,4,3270.011600928074,269.72157772621813,0.015942302556584437,1.0132527863779324,0.026241764081511687,0.34931852981914663
steady,3000.0,90.0,6,5,3359.91879350348,359.6287703016242,0.007140446986470591,0.7979612156854118,0.011753504526114523,0.27509683907442917
steady,3000.0,90.0,6,6,3449.825986078886,449.5359628770302,0.005055649113524492,0.6327861738093338,0.008321831231412606,0.21815280342344154
steady,3000.0,90.0,7,1,3000.290023201856,0.0,0.6038616814011003,3.0175111931362304,1.0,1.0
steady,3000.0,90.0,7,2,3090.197215777262,89.90719257540604,0.12547012991110695,1.9269673371507507,0.20777958558321985,0.6385949260217888
steady,3000.0,90.0,7,3,3180.104408352668,179.8143851508121,0.045236132690862636,1.454499250510101,0.07491141445819882,0.48201950462307214
steady,3000.0,90.0,7,4,3270.011600928074,269.72157772621813,0.01850450611121095,1.1224308800150065,0.030643617042028847,0.3719723998267643
steady,3000.0,90.0,7,5,3359.91879350348,359.6287703016242,0.008348092023174452,0.8671005875698882,0.013824510281568001,0.2873562124780962
steady,3000.0,90.0,7,6,3449.825986078886,449.5359628770302,0.005014164097135876,0.6687587412630633,0.00830349772401826,0.2216259355671166
steady,3000.0,90.0,7,7,3539.7331786542923,539.4431554524363,0.004553638010650681,0.5232118706276899,0.007540862669221164,0.1733918574412621
steady,3000.0,90.0,8,1,3000.290023201856,0.0,0.6152976022598395,3.0019434368518176,1.0,1.0
steady,3000.0,90.0,8,2,3090.197215777262,89.90719257540604,0.11833620523320595,1.8891389106061793,0.19232352734446817,0.6293052984993439
steady,3000.0,90.0,8,3,3180.104408352668,179.8143851508121,0.037400746032738345,1.4144758395097339,0.06078480705170057,0.4711867059670903
steady,3000.0,90.0,8,4,3270.011600928074,269.72157772621813,0.01346285500577805,1.114682963995525,0.02188023316900998,0.3713204420548674
steady,3000.0,90.0,8,5,3359.91879350348,359.6287703016242,0.006919645304722044,0.8935270244070462,0.01124601376522167,0.29764952045335713
steady,3000.0,90.0,8,6,3449.825986078886,449.5359628770302,0.00640452369497161,0.7178680141771924,0.010408822773645373,0.23913442384178668
steady,3000.0,90.0,8,7,3539.7331786542923,539.4431554524363,0.007173208681676027,0.5767559181175916,0.01165811252202278,0.19212751014470947
steady,3000.0,90.0,8,8,3629.6403712296983,629.3503480278423,0.007332891679820097,0.4603922112333978,0.011917634089403497,0.1533647188623307
steady,3000.0,100.0,2,1,3000.290023201856,0.0,0.5911478579203838,2.7438108528474188,1.0,1.0
steady,3000.0,100.0,2,2,3100.348027842227,100.05800464037111,0.12917601054707625,1.2961653797972132,0.2185172606418778,0.47239603941798824
steady,3000.0,100.0,3,1,3000.290023201856,0.0,0.5708210526772055,2.7916152999864634,1.0,1.0
steady,3000.0,100.0,3,2,3100.348027842227,100.05800464037111,0.13045032374581397,1.4855287401236508,0.22853103110684064,0.5321394893239244
steady,3000.0,100.0,3,3,3200.406032482598,200.11600928074222,0.05539704918375235,0.9347775904937351,0.09704801342545948,0.33485186533340316
steady,3000.0,100.0,4,1,3000.290023201856,0.0,0.5815910344555264,3.1586102046321627,1.0,1.0
steady,3000.0,100.0,4,2,3100.348027842227,100.05800464037111,0.1270780014905345,1.7053811517808368,0.21850061978603627,0.5399150389876732
steady,3000.0,100.0,4,3,3200.406032482598,200.11600928074222,0.04937452501525721,1.208857668005572,0.08489560892471568,0.38271821772523845
steady,3000.0,100.0,4,4,3300.46403712297,300.1740139211138,0.022903138189753775,0.9204506347807447,0.039380143146799405,0.29141001109629994
steady,3000.0,100.0,5,1,3000.290023201856,0.0,0.604798286937861,2.7670958709158664,1.0,1.0
steady,3000.0,100.0,5,2,3100.348027842227,100.05800464037111,0.12017820014101939,1.6159075411510908,0.1987079043320222,0.5839723726725269
steady,3000.0,100.0,5,3,3200.406032482598,200.11600928074222,0.039275355564647105,1.1957145748506357,0.06493959459359776,0.4321189545394654
steady,3000.0,100.0,5,4,3300.46403712297,300.1740139211138,0.014177313605252108,0.9582628186269837,0.023441391801939302,0.3463063310162121
steady,3000.0,100.0,5,5,3400.522041763341,400.2320185614849,0.006188785246834696,0.7722900448681402,0.01023280882320117,0.2790976825145289
steady,3000.0,100.0,6,1,3000.290023201856,0.0,0.5998432223391507,2.9309726640576126,1.0,1.0
steady,3000.0,100.0,6,2,3100.348027842227,100.05800464037111,0.12517421073967688,1.806582025337348,0.20867821136920928,0.6163762792779963
steady,3000.0,100.0,6,3,3200.406032482598,200.11600928074222,0.04470707260099972,1.3352798464235975,0.07453126239663069,0.4555756738362233
steady,3000.0,100.0,6,4,3300.46403712297,300.1740139211138,0.0177996381827117,1.0663935827888835,0.02967381729062499,0.36383607253183237
steady,3000.0,100.0,6,5,3400.522041763341,400.2320185614849,0.0074042741841694945,0.8808563746068931,0.012343682329685683,0.3005338075679776
steady,3000.0,100.0,6,6,3500.580046403712,500.290023201856,0.0039412383806357466,0.662981812698456,0.006570447466700515,0.22619856569410302
steady,3000.0,100.0,7,1,3000.290023201856,0.0,0.6058563581103977,2.9364982580234056,1.0,1.0
steady,3000.0,100.0,7,2,3100.348027842227,100.05800464037111,0.12352495289204686,1.8488711773726878,0.20388488333655225,0.6296176652994804
steady,3000.0,100.0,7,3,3200.406032482598,200.11600928074222,0.04249073821708174,1.3687818970698715,0.07013335363782577,0.46612726342675104
steady,3000.0,100.0,7,4,3300.46403712297,300.1740139211138,0.016150570867196762,1.0954512211872138,0.026657425726402697,0.3730467805298737
steady,3000.0,100.0,7,5,3400.522041763341,400.2320185614849,0.006654645271300772,0.9106392820800063,0.010983866360759027,0.3101106154556241
steady,3000.0,100.0,7,6,3500.580046403712,500.290023201856,0.0040350705002104295,0.6617640938141932,0.006660110843427294,0.22535824497973142
steady,3000.0,100.0,7,7,3600.638051044083,600.3480278422271,0.0041670415838993965,0.4905789914617883,0.006877936540760191,0.16706258555453843
steady,3000.0,100.0,8,1,3000.290023201856,0.0,0.6120631783160682,3.0098355350674755,1.0,1.0
steady,3000.0,100.0,8,2,3100.348027842227,100.05800464037111,0.11899424447723145,1.8327830276953323,0.19441497004380007,0.608931287554303
steady,3000.0,100.0,8,3,3200.406032482598,200.11600928074222,0.03792220308588958,1.3392814560227024,0.061957988046630434,0.4449683181751251
steady,3000.0,100.0,8,4,3300.46403712297,300.1740139211138,0.013579452941298463,1.0896268898534287,0.022186358242720593,0.3620220696972405
steady,3000.0,100.0,8,5,3400.522041763341,400.2320185614849,0.00638493025990764,0.9404459460378977,0.010431815678692037,0.3124575861640275
steady,3000.0,100.0,8,6,3500.580046403712,500.290023201856,0.0053732840515083495,0.6929946186546595,0.008778969625801597,0.23024335070159363
steady,3000.0,100.0,8,7,3600.638051044083,600.3480278422271,0.006001696343387505,0.5365593086111063,0.009805681106155746,0.17826864702727938
steady,3000.0,100.0,8,8,3700.6960556844547,700.4060324825987,0.006343414627403191,0.44319676504252214,0.010363986680027769,0.14724949582090252
steady,3500.0,10.0,2,1,3500.580046403712,0.0,0.6227317210543374,2.720035490035533,1.0,1.0
steady,3500.0,10.0,2,2,3509.2807424593966,8.700696055684602,0.08374424968026203,1.2874508183364606,0.13447885638212864,0.473321330935885
steady,3500.0,10.0,3,1,3500.580046403712,0.0,0.612671935130268,2.4160304635800416,1.0,1.0
steady,3500.0,10.0,3,2,3509.2807424593966,8.700696055684602,0.11683674029483146,1.057053482068158,0.19070033013669757,0.4375166199278093
steady,3500.0,10.0,3,3,3519.4315545243617,18.85150812064967,0.02176658017838218,0.4214544910968568,0.03552730087718823,0.17444088452111287
steady,3500.0,10.0,4,1,3500.580046403712,0.0,0.6077931101011352,2.4638500278493027,1.0,1.0
steady,3500.0,10.0,4,2,3509.2807424593966,8.700696055684602,0.12158354467568022,1.1474896880524184,0.20004100516284073,0.46573033061353303
steady,3500.0,10.0,4,3,3519.4315545243617,18.85150812064967,0.022574472202196293,0.46544286834275383,0.03714170468046266,0.1889087659889102
steady,3500.0,10.0,4,4,3529.5823665893267,29.002320185614735,0.010367441577134843,0.2808695051381336,0.0170575174427524,0.11399618562957133
steady,3500.0,10.0,5,1,3500.580046403712,0.0,0.5986189432782546,2.660207838277344,1.0,1.0
steady,3500.0,10.0,5,2,3509.2807424593966,8.700696055684602,0.12850105333726128,1.2917284645803746,0.21466252409845715,0.48557426453447783
steady,3500.0,10.0,5,3,3519.4315545243617,18.85150812064967,0.02380400880860034,0.5311420775320257,0.03976487726606336,0.19966187223776258
steady,3500.0,10.0,5,4,3529.5823665893267,29.002320185614735,0.010629824931004664,0.30667633540215833,0.017757247829131306,0.11528284782468387
steady,3500.0,10.0,5,5,3539.7331786542923,39.153132250580256,0.005586712663983789,0.20820965582177212,0.009332669349534651,0.07826819123899781
steady,3500.0,10.0,6,1,3500.580046403712,0.0,0.6001366219080246,2.8511334046938908,1.0,1.0
steady,3500.0,10.0,6,2,3509.2807424593966,8.700696055684602,0.12976284952399333,1.3961129767299445,0.21622218139502317,0.4896694677392119
steady,3500.0,10.0,6,3,3519.4315545243617,18.85150812064967,0.02410920439816172,0.5502751988681805,0.04017285984233209,0.19300226287631755
steady,3500.0,10.0,6,4,3529.5823665893267,29.002320185614735,0.01068908530615836,0.3138134735105237,0.01781108653588639,0.11006621892679061
steady,3500.0,10.0,6,5,3539.7331786542923,39.153132250580256,0.005524683799125935,0.2121022280761608,0.009205710162398045,0.07439224966708738
steady,3500.0,10.0,6,6,3549.8839907192573,49.30394431554532,0.0036776461085836023,0.15662781254832403,0.006128014812512523,0.054935280225914304
steady,3500.0,10.0,7,1,3500.580046403712,0.0,0.6158733411630161,3.2628582266988255,1.0,1.0
steady,3500.0,10.0,7,2,3509.2807424593966,8.700696055684602,0.12311694190836216,1.6428314973636646,0.19990626916220786,0.503494599894335
steady,3500.0,10.0,7,3,3519.4315545243617,18.85150812064967,0.023520890999933108,0.5607104014254719,0.03819111727667287,0.17184638818731846
steady,3500.0,10.0,7,4,3529.5823665893267,29.002320185614735,0.010833041484117258,0.32034919101773135,0.01758972301619701,0.09818054256738039
steady,3500.0,10.0,7,5,3539.7331786542923,39.153132250580256,0.00561846436948996,0.217496218963657,0.009122759492852937,0.06665818857342978
steady,3500.0,10.0,7,6,3549.8839907192573,49.30394431554532,0.0035130658337363717,0.15892979875527222,0.0057042018203000856,0.048708766275777894
steady,3500.0,10.0,7,7,3560.0348027842224,59.45475638051039,0.0016628545005673914,0.12535614924251265,0.002699994283609118,0.0384191222949153
steady,3500.0,10.0,8,1,3500.580046403712,0.0,0.6225432123582695,3.5308011516023288,1.0,1.0
steady,3500.0,10.0,8,2,3509.2807424593966,8.700696055684602,0.11913015357485819,1.8921775744954568,0.1913604569288912,0.5359060148818517
steady,3500.0,10.0,8,3,3519.4315545243617,18.85150812064967,0.02351323209460583,0.7367671262599227,0.03776963852121179,0.20866854139479565
steady,3500.0,10.0,8,4,3529.5823665893267,29.002320185614735,0.010849429774213586,0.3669634994711835,0.017427593071193605,0.10393207765457144
steady,3500.0,10.0,8,5,3539.7331786542923,39.153132250580256,0.005663875014471371,0.23621516078212998,0.009097962843440093,0.06690129255082296
steady,3500.0,10.0,8,6,3549.8839907192573,49.30394431554532,0.0032297080535283245,0.16740405952933787,0.005187925897214102,0.0474124858187971
steady,3500.0,10.0,8,7,3560.0348027842224,59.45475638051039,0.0022112367693685317,0.12958952285893813,0.003551941014651975,0.03670258315173839
steady,3500.0,10.0,8,8,3570.1856148491875,69.60556844547546,0.0013902589614798982,0.09946380927532422,0.0022331927067575407,0.02817032310929946
steady,3500.0,20.0,2,1,3500.580046403712,0.0,0.6206508209754504,2.7141528841930063,1.0,1.0
steady,3500.0,20.0,2,2,3519.4315545243617,18.85150812064967,0.0863925246403693,1.2717149056460069,0.13919666537231007,0.4685494737795964
steady,3500.0,20.0,3,1,3500.580046403712,0.0,0.610813423707715,2.3919405687806217,1.0,1.0
steady,3500.0,20.0,3,2,3519.4315545243617,18.85150812064967,0.11900394448547438,1.0909280682520137,0.19482863320701982,0.4560849389364861
steady,3500.0,20.0,3,3,3539.7331786542923,39.153132250580256,0.02292159141043471,0.44078699186007025,0.037526338683419466,0.18428007686026138
steady,3500.0,20.0,4,1,3500.580046403712,0.0,0.6069589552816926,2.452639840555197,1.0,1.0
steady,3500.0,20.0,4,2,3519.4315545243617,18.85150812064967,0.12269862550422558,1.1805539606768987,0.20215308537177865,0.48134012224544964
steady,3500.0,20.0,4,3,3539.7331786542923,39.153132250580256,0.023382881892989735,0.49426434628243393,0.0385246509496472,0.2015234108610699
steady,3500.0,20.0,4,4,3560.0348027842224,59.45475638051039,0.010643176759946324,0.3001790933698757,0.01753524957055255,0.12239020520107226
steady,3500.0,20.0,5,1,3500.580046403712,0.0,0.6064824330575245,2.8068244302732737,1.0,1.0
steady,3500.0,20.0,5,2,3519.4315545243617,18.85150812064967,0.1244075103798249,1.3481443104287214,0.20512961892834403,0.48030945430294175
steady,3500.0,20.0,5,3,3539.7331786542923,39.153132250580256,0.023639509834339004,0.5325527462359232,0.03897806192862442,0.18973496898916248
steady,3500.0,20.0,5,4,3560.0348027842224,59.45475638051039,0.010450967916827326,0.3193375056437843,0.017232103268250903,0.11377181351264407
steady,3500.0,20.0,5,5,3580.336426914153,79.75638051044098,0.006456869197246309,0.21746324563626662,0.010646424109424913,0.07747661139428458
steady,3500.0,20.0,6,1,3500.580046403712,0.0,0.6087020894999945,3.2321350190308653,1.0,1.0
steady,3500.0,20.0,6,2,3519.4315545243617,18.85150812064967,0.12531644938309955,1.5051763590615577,0.20587484673502288,0.46569105257022186
steady,3500.0,20.0,6,3,3539.7331786542923,39.153132250580256,0.023920336515469102,0.5969287542092939,0.03929728011138907,0.18468558729587947
steady,3500.0,20.0,6,4,3560.0348027842224,59.45475638051039,0.010568476989010239,0.3437845299790694,0.017362314293501917,0.10636453240810186
steady,3500.0,20.0,6,5,3580.336426914153,79.75638051044098,0.0064428116408743585,0.23228364008497146,0.010584507186703878,0.07186693585425159
steady,3500.0,20.0,6,6,3600.638051044083,100.05800464037111,0.0045779766005872675,0.1643922902815736,0.007520882020214109,0.0508618264130765
steady,3500.0,20.0,7,1,3500.580046403712,0.0,0.6121081402862931,3.537550140912326,1.0,1.0
steady,3500.0,20.0,7,2,3519.4315545243617,18.85150812064967,0.12562067657447507,1.7376755927914926,0.2052262799768031,0.4912087528301013
steady,3500.0,20.0,7,3,3539.7331786542923,39.153132250580256,0.024116410368789906,0.6968453471282635,0.03939893751047039,0.1969852919027598
steady,3500.0,20.0,7,4,3560.0348027842224,59.45475638051039,0.01069037924319344,0.38082235368496187,0.017464853903418717,0.10765143630918224
steady,3500.0,20.0,7,5,3580.336426914153,79.75638051044098,0.0064995851996446355,0.2521476357540256,0.010618360991906875,0.07127747331066729
steady,3500.0,20.0,7,6,3600.638051044083,100.05800464037111,0.004503608448234966,0.18263190022679407,0.007357537258250729,0.0516266605283208
steady,3500.0,20.0,7,7,3619.489559164733,118.90951276102078,0.0031374584673885698,0.14223257397920272,0.005125660419940059,0.04020651815906736
steady,3500.0,20.0,8,1,3500.580046403712,0.0,0.6160998511669332,3.658110815456936,1.0,1.0
steady,3500.0,20.0,8,2,3519.4315545243617,18.85150812064967,0.12458772335557469,1.85565995231578,0.20222001858886582,0.5072727552360901
steady,3500.0,20.0,8,3,3539.7331786542923,39.153132250580256,0.02412216889861443,0.7975246424177748,0.039153018545493024,0.21801544093413575
steady,3500.0,20.0,8,4,3560.0348027842224,59.45475638051039,0.01075945500759861,0.40575820739754526,0.017463816923863076,0.11092015192187715
steady,3500.0,20.0,8,5,3580.336426914153,79.75638051044098,0.0065229145749559885,0.2634177905474334,0.010587430856542433,0.07200924297711025
steady,3500.0,20.0,8,6,3600.638051044083,100.05800464037111,0.004485097643558465,0.1919977637037527,0.007279822637618558,0.052485496856051424
steady,3500.0,20.0,8,7,3619.489559164733,118.90951276102078,0.003067800096206447,0.14670671526290524,0.004979387822275617,0.04010450275125962
steady,3500.0,20.0,8,8,3639.7911832946634,139.21113689095137,0.0021018548387417937,0.11813651504412594,0.0034115490123244534,0.03229440577495722
steady,3500.0,30.0,2,1,3500.580046403712,0.0,0.618881414374462,2.7072823408407523,1.0,1.0
steady,3500.0,30.0,2,2,3529.5823665893267,29.002320185614735,0.09123033715804608,1.2527419497157555,0.14741166084339064,0.4627304403451004
steady,3500.0,30.0,3,1,3500.580046403712,0.0,0.6100121994910694,2.3780231116405974,1.0,1.0
steady,3500.0,30.0,3,2,3529.5823665893267,29.002320185614735,0.11970316977912139,1.107593088606896,0.1962307801040524,0.4657621211438807
steady,3500.0,30.0,3,3,3560.0348027842224,59.45475638051039,0.02395624935175203,0.4514195617166417,0.039271754518579505,0.18982976216963993
steady,3500.0,30.0,4,1,3500.580046403712,0.0,0.6099995860950606,2.5101351490257344,1.0,1.0
steady,3500.0,30.0,4,2,3529.5823665893267,29.002320185614735,0.11691931300786124,1.1795983816384845,0.19167113498605043,0.4699342113496659
steady,3500.0,30.0,4,3,3560.0348027842224,59.45475638051039,0.023538133467051366,0.4834423476418702,0.03858713022697568,0.19259614281307125
steady,3500.0,30.0,4,4,3590.487238979118,89.90719257540604,0.011193238112010694,0.29042773647726533,0.018349583126219322,0.11570203165753438
steady,3500.0,30.0,5,1,3500.580046403712,0.0,0.6029282988528317,3.1247118144379114,1.0,1.0
steady,3500.0,30.0,5,2,3529.5823665893267,29.002320185614735,0.12637076111477935,1.4359403233523174,0.20959500715959112,0.4595432822692551
steady,3500.0,30.0,5,3,3560.0348027842224,59.45475638051039,0.024495281119268755,0.5448693573100032,0.04062718762060925,0.174374275026709
steady,3500.0,30.0,5,4,3590.487238979118,89.90719257540604,0.010870212317206637,0.32325656721117213,0.018029029882805248,0.10345164175382399
steady,3500.0,30.0,5,5,3619.489559164733,118.90951276102078,0.005546191742572529,0.24878479131979303,0.00919875838159372,0.07961847558877863
steady,3500.0,30.0,6,1,3500.580046403712,0.0,0.6070198802284104,3.1962713252341866,1.0,1.0
steady,3500.0,30.0,6,2,3529.5823665893267,29.002320185614735,0.12560143543837357,1.5073620255048996,0.20691486313613333,0.47160014658469496
steady,3500.0,30.0,6,3,3560.0348027842224,59.45475638051039,0.024536876071795753,0.6378010999741145,0.04042186569336573,0.19954535615883098
steady,3500.0,30.0,6,4,3590.487238979118,89.90719257540604,0.010787769329611672,0.3580955064278098,0.017771690320179355,0.11203539061302081
steady,3500.0,30.0,6,5,3619.489559164733,118.90951276102078,0.00532011144224254,0.27311446970802267,0.008764311706299769,0.08544783653121561
steady,3500.0,30.0,6,6,3649.9419953596284,149.36194895591643,0.004234898306748425,0.1992111156510828,0.006976539722479783,0.0623260966859523
steady,3500.0,30.0,7,1,3500.580046403712,0.0,0.6080645406874917,3.1701835871727497,1.0,1.0
steady,3500.0,30.0,7,2,3529.5823665893267,29.002320185614735,0.12714940148604606,1.5848877229786562,0.20910510805693097,0.49993562814199644
steady,3500.0,30.0,7,3,3560.0348027842224,59.45475638051039,0.02481323448370481,0.711284709166331,0.04080690917390183,0.22436704045921604
steady,3500.0,30.0,7,4,3590.487238979118,89.90719257540604,0.010939728964011722,0.3856660421158032,0.017991065474140318,0.12165416655246454
steady,3500.0,30.0,7,5,3619.489559164733,118.90951276102078,0.005485653182370695,0.296168069939929,0.009021498237947718,0.09342300273658889
steady,3500.0,30.0,7,6,3649.9419953596284,149.36194895591643,0.004321539573090108,0.215702275556984,0.007107040920695812,0.06804094136054524
steady,3500.0,30.0,7,7,3680.394431554524,179.8143851508121,0.003256922121135594,0.17192352254237211,0.005356211229573168,0.0542314089436372
steady,3500.0,30.0,8,1,3500.580046403712,0.0,0.6058485598397141,3.5354825346415644,1.0,1.0
steady,3500.0,30.0,8,2,3529.5823665893267,29.002320185614735,0.13077176545121352,1.843748453233859,0.21584893341301506,0.5214983910027384
steady,3500.0,30.0,8,3,3560.0348027842224,59.45475638051039,0.025304125389067098,0.8508965368533485,0.04176641997096051,0.2406733815019721
steady,3500.0,30.0,8,4,3590.487238979118,89.90719257540604,0.011198049230225847,0.43907560287986214,0.018483248079666066,0.12419113899663958
steady,3500.0,30.0,8,5,3619.489559164733,118.90951276102078,0.005888195472495851,0.32901796898132196,0.009718922950074616,0.09306168698544529
steady,3500.0,30.0,8,6,3649.9419953596284,149.36194895591643,0.004510884785731994,0.2342858841124674,0.007445564922899896,0.06626701781634452
steady,3500.0,30.0,8,7,3680.394431554524,179.8143851508121,0.003170530337559881,0.17919164925967918,0.005233206031551334,0.05068378856461981
steady,3500.0,30.0,8,8,3709.396751740139,208.81670533642682,0.002101697951638294,0.14633147662466867,0.003469015346333955,0.041389393156627236
steady,3500.0,40.0,2,1,3500.580046403712,0.0,0.6178425572521188,2.712130343084716,1.0,1.0
steady,3500.0,40.0,2,2,3539.7331786542923,39.153132250580256,0.09447155946633863,1.2439677402108125,0.15290555556176794,0.4586681253659629
steady,3500.0,40.0,3,1,3500.580046403712,0.0,0.6097105608473194,2.378039689290784,1.0,1.0
steady,3500.0,40.0,3,2,3539.7331786542923,39.153132250580256,0.11837961665802199,1.1006890916627592,0.194157071010069,0.46285564392368234
steady,3500.0,40.0,3,3,3580.336426914153,79.75638051044098,0.02449119809422016,0.4419666218919309,0.04016856467138203,0.18585334125509953
steady,3500.0,40.0,4,1,3500.580046403712,0.0,0.6092079500662907,2.6214198461266145,1.0,1.0
steady,3500.0,40.0,4,2,3539.7331786542923,39.153132250580256,0.11790173494092512,1.2269809287568403,0.19353282393654858,0.46805967787640573
steady,3500.0,40.0,4,3,3580.336426914153,79.75638051044098,0.0219183375811551,0.5045139670360113,0.03597841685875909,0.19245828468929782
steady,3500.0,40.0,4,4,3619.489559164733,118.90951276102078,0.011115345607833315,0.4038334827964835,0.018245568867943703,0.15405143262083107
steady,3500.0,40.0,5,1,3500.580046403712,0.0,0.601863339652895,3.0075251147736806,1.0,1.0
steady,3500.0,40.0,5,2,3539.7331786542923,39.153132250580256,0.1284318367716601,1.3548557800086887,0.21339036340995443,0.4504886005284923
steady,3500.0,40.0,5,3,3580.336426914153,79.75638051044098,0.02306313519955056,0.5893764742584469,0.03831955475615356,0.19596726602989584
steady,3500.0,40.0,5,4,3619.489559164733,118.90951276102078,0.013199201000371611,0.4562232202313042,0.021930561525783942,0.1516939020692552
steady,3500.0,40.0,5,5,3660.0928074245935,159.5127610208815,0.007204037338952864,0.29897747855390966,0.01196955664903524,0.09940980279275508
steady,3500.0,40.0,6,1,3500.580046403712,0.0,0.602662741359847,2.9902504778398074,1.0,1.0
steady,3500.0,40.0,6,2,3539.7331786542923,39.153132250580256,0.12995747913109232,1.4907654715929768,0.21563881456792322,0.49854200597600895
steady,3500.0,40.0,6,3,3580.336426914153,79.75638051044098,0.023318206769848727,0.6551782929527179,0.03869196678267114,0.21910482008384344
steady,3500.0,40.0,6,4,3619.489559164733,118.90951276102078,0.013469748911428981,0.5030680683370339,0.02235039266080373,0.16823609662975667
steady,3500.0,40.0,6,5,3660.0928074245935,159.5127610208815,0.007241810214023964,0.3326664368449998,0.012016356275291813,0.11125035822595103
steady,3500.0,40.0,6,6,3700.6960556844547,200.11600928074267,0.0037041824074022607,0.24874676475906693,0.0061463603989258585,0.0831859292733111
steady,3500.0,40.0,7,1,3500.580046403712,0.0,0.5993343446339351,3.214286705429192,1.0,1.0
steady,3500.0,40.0,7,2,3539.7331786542923,39.153132250580256,0.1342175949437511,1.6193498529268515,0.22394444127130625,0.5037975766728082
steady,3500.0,40.0,7,3,3580.336426914153,79.75638051044098,0.024025207313936446,0.7737189266002549,0.0400864851631533,0.24071248071722431
steady,3500.0,40.0,7,4,3619.489559164733,118.90951276102078,0.014665912055927538,0.5667188444505875,0.02447033477596761,0.176312475017662
steady,3500.0,40.0,7,5,3660.0928074245935,159.5127610208815,0.007444760839054813,0.3745426173840604,0.012421715701278504,0.11652433392187057
steady,3500.0,40.0,7,6,3700.6960556844547,200.11600928074267,0.003945861024265402,0.27339583371944665,0.006583739209331443,0.08505645537395866
steady,3500.0,40.0,7,7,3739.8491879350345,239.26914153132248,0.0032963131680942797,0.17881970747351067,0.005499957073388846,0.055632780725960014
steady,3500.0,40.0,8,1,3500.580046403712,0.0,0.6024955998759395,3.5789012457564455,1.0,1.0
steady,3500.0,40.0,8,2,3539.7331786542923,39.153132250580256,0.1338827427468779,1.8931579921702943,0.2222136440074348,0.5289774325053084
steady,3500.0,40.0,8,3,3580.336426914153,79.75638051044098,0.023915052273945796,0.9051302724622294,0.03969332270454783,0.252907305988243
steady,3500.0,40.0,8,4,3619.489559164733,118.90951276102078,0.014314794460287739,0.6415135203245241,0.02375916847066653,0.1792487348135621
